Source,Destination,Anchor,Status Code
https://www.hhs.gov/foia/reports/quarterly/index.html,https://www.hhs.gov/foia/quarterly/quarterly-report-2015.html,html,404
https://www.hhs.gov/foia/reports/quarterly/index.html,https://www.hhs.gov/foia/quarterly/quarterly-report-2015.html,html,404
https://www.hhs.gov/foia/reports/quarterly/index.html,https://www.hhs.gov/foia/quarterly/quarterly-report-2015.html,html,404
https://www.hhs.gov/foia/reports/quarterly/index.html,https://www.hhs.gov/foia/quarterly/quarterly-report-2015.html,html,404
https://www.hhs.gov/about/agencies/omha/filing-an-appeal/faqs/the-medicare-appeals-program/index.html,https://www.hhs.gov/omha/process/level4/index.html,Medicare Appeals Council,404
https://www.hhs.gov/guidance/document/head-lice-infestation-developing-drugs-topical-treatment-guidance-industry,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/FDA/Head-Lice-Infestation--Developing-Drugs-for-Topical-Treatment-Guidance-for-Industry.pdf,Download the Guidance Document,404
https://www.hhs.gov/guidance/document/computer-crossmatch-computerized-analysis-compatibility-between-donors-cell-type-and,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/FDA//Computer-Crossmatch/-(Computerized-Analysis-of-the-Compatibility-between-the-Donor%27s-Cell-Type-and-the-Recipient%27s-Serum-or-Plasma-Type)--Guidance-for-Industry-.pdf,Download the Guidance Document,404
https://www.hhs.gov/about/agencies/asl/testimony/2023/05/11/fy-2024-presidents-budget.html,https://www.ihs.gov/quality/work-plan-summary/,https://www.ihs.gov/quality/work-plan-summary/,404
https://www.hhs.gov/about/agencies/asa/ohr/hr-library/362-1/index.html,https://www.pmf.gov/media/qq4m25ep/2024-pmf-applicant-handbook-08-04-2023.pdf,OPM PMF Handbook,404
https://www.hhs.gov/guidance/document/cahps-survey-accountable-care-organizations-participating-medicare-initiatives,https://www.cms.gov/priorities/innovation/initiatives/Next-Generation-ACO-Model/,Next Generation ACO Model,404
https://www.hhs.gov/coronavirus/grants/index.html,https://www.samhsa.gov/coronavirus/discretionary-grant-recipients,COVID-19 Information for SAMHSA Discretionary Grant Recipients,404
https://www.hhs.gov/oidp/topics/blood-tissue-safety/giving-plasma/index.html,https://www.donatingplasma.org/donation/what-is-plasma,What is Plasma (DonatePlasma.org),404
https://www.hhs.gov/surgeongeneral/reports-and-publications/youth-vaping/index.html,https://nida.nih.gov/news-events/news-releases/2024/12/reported-use-of-most-among-adolescents-remained-low-in-2024,https://nida.nih.gov/news-events/news-releases/2024/12/reported-use-of-most-among-adolescents-remained-low-in-2024,404
https://www.hhs.gov/hepatitis/awareness-months-and-days/hepatitis-testing-day-may-19/index.html,https://www.cdc.gov/hepatitis/hcv/guidelinesc.htm,recommends,404
https://www.hhs.gov/guidance/document/physicians-other-health-professionals,https://www.cms.gov/outreach-and-education/outreach/partnerships/lis_outreach_toolkit_percentage_maps,Low income subsidy (LIS) outreach toolkit percentage maps,404
https://www.hhs.gov/about/agencies/dab/different-appeals-at-dab/appeals-to-board/practice-manual/index.html,https://www.hhs.gov/about/agencies/asl/testimony/2015-02/gao-report-15-113-mental-health-hhs-leadership-needed-to-coordinate-federal-efforts-related-to-serious-mental-illness/index.html,Alternative Dispute Resolution (ADR) Division,404
https://www.hhs.gov/grants-contracts/contracts/get-ready-to-do-business/index.html,https://osdbu.hhs.gov/page/getting-started,SBCX Getting Started Guide,404
https://www.hhs.gov/vaccines/featured-priorities/adult-immunization/index.html,https://www.cdc.gov/vaccines/hcp/adults/for-practice/standards/index.html,Standards for Adult Immunization Practice,404
https://www.hhs.gov/civil-rights/for-providers/training/index.html,https://www.dhs.gov/sites/default/files/2023-02/lep-covid-ppt.pdf,View the training,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.dhs.gov/sites/default/files/2023-02/lep-covid-ppt.pdf,View the training,404
https://www.hhs.gov/civil-rights/for-individuals/special-topics/emergency-preparedness/index.html,https://www.dhs.gov/sites/default/files/2023-02/lep-covid-ppt.pdf,View the training,404
https://www.hhs.gov/programs/health-insurance/medicaid-chip-renewal-transition-resources-partners/index.html,https://www.hudexchange.info/news/from-our-federal-partners-get-ready-states-are-restarting-medicaid-renewals/,English,404
https://www.hhs.gov/healthcare/workforce/recruit-train-retain/index.html,https://www.healthcenterinfo.org/quick-finds-workforce/,Health Center Resource Clearinghouse - Workforce Resources,404
https://www.hhs.gov/guidance/document/go-info-information-bulletins,https://www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/Subregulatory-Guidance/Downloads/Information-Bulletin-HPID-2018-1220.pdf,Health Plan Identifier (HPID) and Other Entity Identifier (OEID) Notice of Proposed Rulemaking (PDF),404
https://www.hhs.gov/about/agencies/dab/decisions/board-decisions/2023/board-dab-3121/index.html,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/board-decisions/2024/board-ruling-2024-2/index.html,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/board-decisions/2021/board-dab-3055/index.html,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,https://www.hhs.gov/sites/default/files/grants/grants/policies-regulations/hhsgps107.pdf,404
https://www.hhs.gov/vaccines/nvac/reports-and-recommendations/public-engagement/index.html,https://www.cdc.gov/vaccinesafety/00_pdf/draft_agenda_recommendations_080404.pdf,https://www.cdc.gov/vaccinesafety/00_pdf/draft_agenda_recommendations_080404.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2020/alj-cr5568/index.html,https://medicare.fcso.com/Forms/138379.pdf,https://medicare.fcso.com/Forms/138379.pdf,404
https://www.hhs.gov/immunization/diseases/chickenpox/index.html,https://www.cdc.gov/vaccines/hcp/vis/vis-statements/varicella.html,,404
https://www.hhs.gov/guidance/document/provider-preventive-resources,https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNMattersArticles/downloads/SE19001.pdf,Pre-diabetes services: Refer your patients & find suppliers (PDF),404
https://www.hhs.gov/guidance/document/preventive-services,https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNMattersArticles/downloads/SE19001.pdf,Pre-Diabetes Services: Referring Patients to the MDPP (PDF),404
https://www.hhs.gov/about/agencies/asa/psc/real-property-policy-strategy/index.html,https://www.gsa.gov/policy-regulations/regulations/federal-management-regulation-fmr?asset=102163,"GSA Federal Management Regulations (FMR), Subchapter C — Real Property",404
https://www.hhs.gov/immunization/get-vaccinated/pay/index.html,https://www.tn.gov/health/cedep/immunization-program.html,Tennessee (TN),404
https://www.hhs.gov/immunization/get-vaccinated/where/index.html,https://www.tn.gov/health/cedep/immunization-program.html,Tennessee (TN),404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2023/alj-cr6321/index.html,https://www.cdc.gov/hai/pdfs/ppe/ppe-sequence.pdf,https://www.cdc.gov/hai/pdfs/ppe/ppe-sequence.pdf,404
https://www.hhs.gov/hepatitis/programs-and-initiatives/mapping-hepatitis-elimination-in-action/index.html,https://attcnetwork.org/centers/global-attc/hcv-current-initiative-0,https://attcnetwork.org/centers/global-attc/hcv-current-initiative-0,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/addiction-and-substance-misuse/opioid-overdose-prevention-resources/index.html,https://bjatta.bja.ojp.gov/tools/naloxone/Naloxone-Background,Law Enforcement Naloxone Toolkit Site,404
https://www.hhs.gov/guidance/document/quality-safety-oversight-general-information-national-partnership-dementia-care-resources,https://www.who.int/mental_health/publications/dementia_report_2012/en/,World Health Organization | Dementia: A Public Health Priority,404
https://www.hhs.gov/about/agencies/asl/testimony/2024/06/13/checking-in-on-cmmi-assessing-the-transition-to-value-based-care.html,https://www.cms.gov/priorities/innovation/dataand-reports/2022/rtc-2022,https://www.cms.gov/priorities/innovation/dataand-reports/2022/rtc-2022,404
https://www.hhs.gov/immunization/diseases/monkeypox/index.html,https://www.cdc.gov/publichealthgateway/healthdirectories/healthdepartments.html,local health department,404
https://www.hhs.gov/ohrp/sachrp-committee/recommendations/2015-september-28-attachment-b/index.html,https://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/Value-Based-Programs/MACRA-MIPS-and-APMs/MACRA-LAN-PPT.pdf,Qualified Clinical Data Registry Reporting,404
https://www.hhs.gov/guidance/document/medicare-shared-savings-program-news,https://www.cms.gov/newsroom/press-releases/trump-administration-issues-second-round-sweeping-changes-support-us-healthcare-system-during-covid-0,Trump Administration Issues Second Round of Sweeping Changes to Support U.S. Healthcare System During COVID-19 Pandemic,404
https://www.hhs.gov/guidance/document/program-statutes-regulations,https://www.cms.gov/newsroom/press-releases/trump-administration-issues-second-round-sweeping-changes-support-us-healthcare-system-during-covid-0,Trump Administration Issues Second Round of Sweeping Changes to Support U.S. Healthcare System During COVID-19 Pandemic,404
https://www.hhs.gov/guidance/document/coronavirus-covid-19-partner-toolkit,https://www.cdc.gov/media/releases/2021/s0811-vaccine-safe-pregnant.html,NEW CDC DATA: COVID-19 Vaccination Safe for Pregnant People,404
https://www.hhs.gov/ocr/lgbtqi/index.html,https://www.whitehouse.gov/briefing-room/statements-releases/2022/04/28/fact-sheet-u-s-agencies-are-advancing-the-human-rights-of-lgbtqi-persons-around-the-world/,FACT SHEET: U.S. Agencies Are Advancing the Human Rights of LGBTQI+ Persons Around the World,404
https://www.hhs.gov/about/agencies/asl/testimony/2024/04/30/legislative-proposals-increase-medicaid-access-improve-program-integrity.html,https://www.medicaid.gov/medicaid/program-information/medicaid-and-chip-enrollment-data/report-%20highlights/index.html,https://www.medicaid.gov/medicaid/program-information/medicaid-and-chip-enrollment-data/report- highlights/index.html,404
https://www.hhs.gov/grants-contracts/contracts/contract-policies-regulations/index.html,https://www.samhsa.gov/sites/default/files/fy2016-report-on-conference-summary.pdf,Substance Abuse and Mental Health Services Administration,404
https://www.hhs.gov/about/agencies/asl/testimony/2024/07/23/are-cdcs-priorities-restoring-public-trust-people-and-improving-the-health-of-the-american-people.html,https://www.cdc.gov/media/releases/2022/p0919-pregnancy-related-deaths.html,Four in 5 pregnancy-related deaths in the U.S. are preventable | CDC Online Newsroom | CDC,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf,Stop the Spread of Germs,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf,English,404
https://www.hhs.gov/guidance/document/coronavirus-covid-19-partner-toolkit,https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf,Stop the Spread of Germs Infographic,404
https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/catholic-health-care-services/index.html,https://www.hhs.gov/sites/default/files/chcs-racap-final.pdf,Resolution Agreement and Corrective Action Plan,404
https://www.hhs.gov/immunization/who-and-when/pregnant/index.html,https://www.cdc.gov/pertussis/pregnant/mom/get-vaccinated.html,Learn more about the whooping cough vaccine and pregnancy,404
https://www.hhs.gov/about/agencies/asa/ohr/new-employee-orientation/onboarding-checklist/index.html,https://www.hhs.gov/about/agencies/asa/ohr/new-employee-orientation/visiting-badging-office/index.html,Visit the Badging Office,404
https://www.hhs.gov/vaccines/nvac/meetings/2020/06-09/index.html,https://www.hhs.gov/file/21278,Sounding the Alarm: Routine Immunization During Unprecedented Times,404
https://www.hhs.gov/vaccines/nvac/meetings/2020/06-09/index.html,https://www.hhs.gov/file/21276,COVID-19 Immunization Intentions: Findings from Two Surveys,404
https://www.hhs.gov/vaccines/nvac/meetings/2020/06-09/index.html,https://www.hhs.gov/file/21275,"Front-runners, Hurdles, and Insider Perspectives: The Race to Develop and Implement a Safe and Effective COVID-19 Vaccine",404
https://www.hhs.gov/about/agencies/dab/different-appeals-at-dab/appeals-to-alj/procedures/alternative-dispute-resolution/index.html,https://www.hhs.gov/dab/divisions/adr/index.html,https://www.hhs.gov/dab/divisions/adr/index.html,404
https://www.hhs.gov/hipaa/for-professionals/faq/302/will-hipaa-hinder-medical-research/index.html,https://www.hhs.gov/hipaa/for-professionals/faq/302/will-hipaa-hinder-medical-research/ohrp/humansubjects/commonrule/index.html,Common Rule,404
https://www.hhs.gov/opioids/prevention/prevention-programs-tools/index.html,https://www.cdc.gov/drugoverdose/pdmp/states.html,Prescription Drug Monitoring Programs (PDMPs),404
https://www.hhs.gov/guidance/document/quality-safety-oversight-general-information-national-partnership-dementia-care-resources,https://theconsumervoice.org/uploads/files/issues/basics-of-individualized-quality-care-factsheet-final.pdf,Basics of Individualized Quality Care,404
https://www.hhs.gov/civil-rights/for-individuals/disability/section-504-rehabilitation-act-of-1973/index.html,https://www.hhs.gov/pl/civil-rights/for-individuals/disability/section-504-rehabilitation-act-of-1973/fact-sheet/index.html,Polski,404
https://www.hhs.gov/privacy/sorns/hhs-non-exempt-systems/index.html,https://www.hhs.gov/foia/privacy/recordsnotices/09400012.html,09-40-0012,404
https://www.hhs.gov/about/hhs-manuals/hhs-facilities-manual/project-planning/index.html,https://www.hhs.gov/asa/ohr/manual/files/990-1.pdf,HHS Human Resources Manual HHS Instructions 990-1.2 Department of Health and Human Services Telework Program Policy,404
https://www.hhs.gov/about/agencies/iea/tribal-affairs/consultation/index.html,https://www.hhs.gov/iea/tribal/tcp_executive_summary.html,Executive Summary,404
https://www.hhs.gov/about/hhs-manuals/hhs-facilities-manual/leasing/index.html,https://www.gsa.gov/real-estate/design-construction/gsa-annual-prospectus-thresholds,https://www.gsa.gov/real-estate/design-construction/gsa-annual-prospectus-thresholds,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/disabilty-faqs/index.html,https://www.hhs.gov/sites/default/files/title-vi-bulletin.pdf,"race, color, national origin",404
https://www.hhs.gov/guidance/document/preventive-services,https://www.cms.gov/outreach-and-education/medicare-learning-network-mln/mlnproducts/downloads/dsmt-fact-sheet-909381.pdf,Medicare Diabetes Self-Management Training (PDF),404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2020/alj-cr5564/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2019/alj-cr5274/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2019/alj-cr5240/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2019/alj-cr5226/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2018/alj-cr5197/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2018/alj-cr5184/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2018/alj-cr5189/index.html,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/Downloads/som107c07.pdf,404
https://www.hhs.gov/hipaa/for-professionals/breach-notification/reports-congress/index.html,https://www.hhs.gov/sites/default/files/breach-letters-signed-083016.pdf,Submission Letters for the 2013 - 2014 Report to Congress on the Breach Notification Program,404
https://www.hhs.gov/programs/health-insurance/mental-health-substance-use-insurance-help/index.html,https://insurance.ky.gov/ppc/forms/Online_Complaint.aspx,Kentucky Department of Insurance,404
https://www.hhs.gov/civil-rights/for-individuals/disability/section-504-rehabilitation-act-of-1973/index.html,https://www.hhs.gov/vi/civil-rights/for-individuals/disability/section-504-rehabilitation-act-of-1973/fact-sheet/index.html,Ti?ng Vi?t,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2021/alj-ruling-2021-4/index.html,https://www.hhs.gov/about/agencies/dab/different-appeals-at-dab/appeals-to-board/guidelines/index.html.&nbsp,https://www.hhs.gov/about/agencies/dab/different-appeals-at-dab/appeals…,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/tobacco/index.html,https://www.hhs.gov/surgeongeneral/reports-and-publications/tobacco/preventing-tobacco-use-factsheet/index.html,Fact Sheet,404
https://www.hhs.gov/ohrp/regulations-and-policy/guidance/engagement-of-survey-firms/index.html,https://www.hhs.gov/ohrp/regulations-and-policy/guidance/engagement-of-survey-firms/regulations-and-policy/guidance/extension-of-institutional-fwa-via-individual-investigator-agreement/index.html,Individual Investigator Agreement (IIA),404
https://www.hhs.gov/ohrp/regulations-and-policy/guidance/engagement-of-survey-firms/index.html,https://www.hhs.gov/ohrp/regulations-and-policy/guidance/engagement-of-survey-firms/regulations-and-policy/guidance/extension-of-institutional-fwa-via-individual-investigator-agreement/index.html,OHRP's guidance on the use of the IAA,404
https://www.hhs.gov/immunization/diseases/rsv/index.html,https://www.cdc.gov/rsv/high-risk/index.html,people at high risk for RSV,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.whitehouse.gov/briefing-room/presidential-actions/2021/01/21/executive-order-improving-and-expanding-access-to-care-and-treatments-for-covid-19/,Improving and Expanding Access to Care and Treatments for COVID-19,404
https://www.hhs.gov/web/section-508/acquisition-requirements/index.html,https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/department-of-health-and-human-services-hhs-policy-on-section-508-and-accessibility-of-technology.html,https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/department-of-health-and-human-services-hhs-policy-on-section-508-and-accessibility-of-technology.html,404
https://www.hhs.gov/guidance/document/ltss-webinars,https://www.cms.gov/Outreach-and-Education/American-Indian-Alaska-Native/AIAN/Webinar-Archive-Documents/The_Green_House_Project_Webinar_42512.pdf,The Greenhouse Project Webinar (PDF),404
https://www.hhs.gov/immunization/who-and-when/pregnant/index.html,https://www.cdc.gov/flu/protect/vaccine/qa_vacpregnant.htm,Flu vaccine safety for pregnancy,404
https://www.hhs.gov/immunization/diseases/pertussis/index.html,https://www.cdc.gov/vaccines/hcp/vis/vis-statements/tdap.html,Tdap vaccine,404
https://www.hhs.gov/immunization/diseases/tetanus/index.html,https://www.cdc.gov/vaccines/hcp/vis/vis-statements/tdap.html,Tdap vaccine,404
https://www.hhs.gov/hipaa/for-professionals/faq/578/may-a-covered-entity-reuse-computers-that-store-protected-information/index.html,https://www.hhs.gov/file/2019,"NIST SP 800-88, Guidelines for Media Sanitization",404
https://www.hhs.gov/hipaa/for-professionals/faq/576/may-a-covered-entity-dispose-of-information-in-dumpsters/index.html,https://www.hhs.gov/file/2019,"NIST SP 800-88, Guidelines for Media Sanitization",404
https://www.hhs.gov/hipaa/for-professionals/faq/1068/is-hipaa-suspended-during-a-national-or-public-health-emergency/index.html,https://www.hhs.gov/file/2036,Hurricane Katrina Bulletin: HIPAA Privacy and Disclosures in Emergency Situations,404
https://www.hhs.gov/hipaa/for-professionals/faq/2021/what-is-encryption/index.html,https://www.hhs.gov/file/2039,"NIST Special Publication 800-111, Guide to Storage Encryption Technologies for End User Devices.",404
https://www.hhs.gov/hipaa/for-professionals/faq/406/does-hipaa-preempt-this-state-law/index.html,https://www.hhs.gov/file/2040,View an unofficial version of the Privacy Rule and the preemption requirements.,404
https://www.hhs.gov/hipaa/for-professionals/faq/399/does-hipaa-preempt-state-laws/index.html,https://www.hhs.gov/file/2040,View an unofficial version of the Privacy Rule and the preemption requirements.,404
https://www.hhs.gov/hipaa/for-professionals/faq/403/how-do-i-know-if-a-state-law-is-more-stringent-than-hipaa/index.html,https://www.hhs.gov/file/2040,View an unofficial version of the Privacy Rule and the preemption requirements.,404
https://www.hhs.gov/hipaa/for-professionals/faq/401/how-does-hipaa-reduce-the-potential-for-conflict-with-state-laws/index.html,https://www.hhs.gov/file/2040,View an unofficial version of the Privacy Rule and the preemption requirements.,404
https://www.hhs.gov/civil-rights/for-individuals/special-topics/emergency-preparedness/index.html,https://www.hhs.gov/pt/civil-rights/for-individuals/special-topics/emergency-preparedness/faqs-patient-visitation/index.html,Português (Portuguese),404
https://www.hhs.gov/ohrp/sachrp-committee/recommendations/2013-may-20-letter-attachment-b/index.html,https://www.umass.edu/research/guidance/survey-guidelines,http://www.umass.edu/research/online-surveysurvey-research-guidance,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/youth-vaping/index.html,https://doi.org/10.1016/j/jadohealth.2021.07.017,https://doi.org/10.1016/j/jadohealth.2021.07.017,404
https://www.hhs.gov/about/agencies/ogc/about/index.html,https://www.hhs.gov/ogc/careers/career.html,OGC Practice Areas,404
https://www.hhs.gov/aging/long-term-care/index.html,https://www.medicare.gov/Contacts/,Health Information Counseling,404
https://www.hhs.gov/hipaa/for-professionals/faq/529/how-can-my-health-care-provider-share-information-with-my-family/index.html,https://www.hhs.gov/file/2189,"A Patient's Guide: When Health Care Providers May Communicate About You with Your Family, Friends, or Others Involved In Your Care",404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2021/alj-cr5975/index.html,https://www.cdc.gov/sars/about/fs-sars.html,https://www.cdc.gov/sars/about/fs-sars.html,404
https://www.hhs.gov/guidance/document/medicare-periodic-data-matching-pdm-external-frequently-asked-questions-faq-0,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/Medicare%20Periodic%20Data%20Matching%20(PDM)%20-%20External%20Frequently%20Asked%20Questions%20(FAQ)_0.pdf,Download the Guidance Document,404
https://www.hhs.gov/web/section-508/digital-accessibility-terms/index.html,https://www.gsa.gov/policy-regulations/regulations/federal-acquisition-regulation,GSA,404
https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/2018enforcement/index.html,https://www.hhs.gov/sites/default/files/2018-ocr-hipaa-summary.pdf,Summary of all 2018 OCR HIPAA settlements and judgements,404
https://www.hhs.gov/about/agencies/asl/testimony/2024/06/13/checking-in-on-cmmi-assessing-the-transition-to-value-based-care.html,https://www.cms.gov/priorities/innovation/strategicdirection-whitepaper,https://www.cms.gov/priorities/innovation/strategicdirection-whitepaper,404
https://www.hhs.gov/about/agencies/dab/decisions/board-decisions/2024/board-dab-3143/index.html,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/SE1216.pdf,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/SE1216.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2024/alj-cr6501/index.html,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/SE1216.pdf,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/SE1216.pdf,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2021/alj-cr5975/index.html,https://www.cdc.gov/infectioncontrol/guidelines/isolation/index.html,https://www.cdc.gov/infectioncontrol/guidelines/isolation/index.html,404
https://www.hhs.gov/immunization/diseases/rabies/index.html,https://www.cdc.gov/rabies/exposure/index.html,Learn more about seeking medical attention for rabies,404
https://www.hhs.gov/web/social-media/additional-resources/index.html,https://www.osc.gov/documents/hatchact/federal/2010-08-10%20FAQs%20Re%20Social%20Media.PDF,"U.S. Office of Special Counsel (OSC) Hatch Act Advisory Memorandum of July 27, 2010, ""Frequently Asked Questions (FAQs) Regarding Social Media and the Hatch Act"" - PDF",404
https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/ach/index.html,https://www.hhs.gov/sites/default/files/ach-signed-ra-cap.pdf,Read the Resolution Agreement,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://files.asprtracie.hhs.gov/documents/crisis-standards-of-care-and-civil-rights-laws-covid-19.pdf,Information on Crisis Standards of Care and Civil Rights Laws,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2023/alj-cr6353/index.html,https://www.cdc.gov/drugresistance/threat-report-2013/pdf/ar-threats-2013-508.pdf,https://www.cdc.gov/drugresistance/threat-report-2013/pdf/ar-threats-2013-508.pdf,404
https://www.hhs.gov/about/agencies/asa/psc/physical-security-emergency-management/safety-stations/index.html,https://www.cdc.gov/opioids/overdoseprevention/reverse-od.html,resources,404
https://www.hhs.gov/guidance/document/navajo-psas,https://www.cms.gov//soundcloud.com/kauffmaninc/wear-a-mask-save-a-life-navajo,Audio on SoundCloud,404
https://www.hhs.gov/hipaa/for-professionals/security/guidance/cybersecurity-newsletter-august-2024/index.html,https://www.whitehouse.gov/ostp/news-updates/2023/11/09/fact-sheet-fifth-national-climate-assessment-details-impacts-of-climate-change-on-regions-across-the-united-states/,https://www.whitehouse.gov/ostp/news-updates/2023/11/09/fact-sheet-fifth-national-climate-assessment-details-impacts-of-climate-change-on-regions-across-the-united-states/,404
https://www.hhs.gov/about/agencies/dab/decisions/board-decisions/2020/board-dab-3023/index.html,https://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=1309&ChapterID=24,https://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=1309&ChapterID=24,404
https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/hhs-policy-common-data-use-agreement-structure-repository.html,https://digital.gov/open-data-policy-m-13-13/,Office of Management and Budget M-13-13,404
https://www.hhs.gov/about/agencies/asl/testimony/2023/12/13/artificial-intelligence.html,https://www.ai.gov/wp-content/uploads/2023/01/NAIRR-TF-Final-Report-2023.pdf,https://www.ai.gov/wp-content/uploads/2023/01/NAIRR-TF-Final-Report-202…,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/COVID19-symptoms-sp.pdf,Spanish,404
https://www.hhs.gov/immunization/who-and-when/pregnant/index.html,https://www.cdc.gov/coronavirus/2019-ncov/vaccines/recommendations/pregnancy.html,Learn more about the COVID-19 vaccine and pregnancy,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/vaccines/covid-19/clinical-considerations/older-adults-and-disability.html,here,404
https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/hhs-policy-for-enterprise-architecture.html,https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/hhs-policy-for-information-technology-asset-management-itam.htm,https://www.hhs.gov/web/governance/digital-strategy/it-policy-archive/hhs-policy-for-information-technology-asset-management-itam.htm,404
https://www.hhs.gov/guidance/document/medicare-coverage-general-information-icd-10,https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/2012-Transmittals-Items/R149NCD,R149NCD,404
https://www.hhs.gov/ohrp/sachrp-committee/meetings/2017-may-25-26/index.html,https://videocast.nih.gov/live.asp?live=23462,"May 25, 2017",404
